2021-04-25 13:33:19.485002 IC 7 THERM 0: 23.62 C
2021-04-25 13:33:19.485002 IC 7 THERM 1: 23.75 C
2021-04-25 13:33:19.485002 IC 7 THERM 2: 23.71 C
2021-04-25 13:33:19.486971 BMS STATE: 1
2021-04-25 13:34:00.555244 MOTOR ANGLE: 311.5
2021-04-25 13:34:00.555244 MOTOR SPEED: -2443 RPM
2021-04-25 13:34:00.555244 ELEC OUTPUT FREQ: -407.2
2021-04-25 13:34:00.555244 DELTA RESOLVER FILT: 692
2021-04-25 13:34:00.556697 PHASE A CURRENT: 52.1 A
2021-04-25 13:34:00.556697 PHASE B CURRENT: -71.4 A
2021-04-25 13:34:00.556697 PHASE C CURRENT: 19.1 A
2021-04-25 13:34:00.556697 DC BUS CURRENT: 21.0 A
2021-04-25 13:34:00.558200 DC BUS VOLTAGE: 292.1 V
2021-04-25 13:34:00.558200 OUTPUT VOLTAGE: 69.9 V
2021-04-25 13:34:00.558200 PHASE AB VOLTAGE: 16.3 V
2021-04-25 13:34:00.558200 PHASE BC VOLTAGE: 68.0 V
2021-04-25 13:34:00.559637 COMMANDED TORQUE: 26.6 Nm
2021-04-25 13:34:00.559637 TORQUE FEEDBACK: 28.7 Nm
2021-04-25 13:34:00.559637 RMS UPTIME: 55 s
2021-04-25 13:34:00.561137 REQUESTED TORQUE: 26.6 Nm
2021-04-25 13:34:00.562496 MCU PEDAL ACCEL 1: 2158
2021-04-25 13:34:00.562496 MCU PEDAL ACCEL 2: 1923
2021-04-25 13:34:00.562496 MCU PEDAL BRAKE: 424
2021-04-25 13:34:00.562496 MCU IMPLAUS ACCEL: 1
2021-04-25 13:34:00.562496 MCU IMPLAUS BRAKE: 1
2021-04-25 13:34:00.562496 MCU BRAKE ACT: 0
2021-04-25 13:34:00.562496 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:00.563918 TCU WHEEL RPM REAR LEFT: 49.16 RPM
2021-04-25 13:34:00.563918 TCU WHEEL RPM REAR RIGHT: 49.16 RPM
2021-04-25 13:34:00.565275 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:34:00.565275 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:34:00.566828 MOTOR ANGLE: 136.3
2021-04-25 13:34:00.566828 MOTOR SPEED: -2489 RPM
2021-04-25 13:34:00.566828 ELEC OUTPUT FREQ: -414.9
2021-04-25 13:34:00.566828 DELTA RESOLVER FILT: 692
2021-04-25 13:34:00.568198 PHASE A CURRENT: -54.7 A
2021-04-25 13:34:00.568198 PHASE B CURRENT: 65.9 A
2021-04-25 13:34:00.568198 PHASE C CURRENT: -17.7 A
2021-04-25 13:34:00.568198 DC BUS CURRENT: 20.9 A
2021-04-25 13:34:00.569777 DC BUS VOLTAGE: 292.9 V
2021-04-25 13:34:00.569777 OUTPUT VOLTAGE: 71.2 V
2021-04-25 13:34:00.569777 PHASE AB VOLTAGE: 17.4 V
2021-04-25 13:34:00.569777 PHASE BC VOLTAGE: 69.0 V
2021-04-25 13:34:00.571221 COMMANDED TORQUE: 27.0 Nm
2021-04-25 13:34:00.571221 TORQUE FEEDBACK: 27.2 Nm
2021-04-25 13:34:00.571221 RMS UPTIME: 56 s
2021-04-25 13:34:00.572571 REQUESTED TORQUE: 27.0 Nm
2021-04-25 13:34:00.573878 MCU PEDAL ACCEL 1: 2154
2021-04-25 13:34:00.573878 MCU PEDAL ACCEL 2: 1927
2021-04-25 13:34:00.573878 MCU PEDAL BRAKE: 423
2021-04-25 13:34:00.573878 MCU IMPLAUS ACCEL: 1
2021-04-25 13:34:00.573878 MCU IMPLAUS BRAKE: 1
2021-04-25 13:34:00.573878 MCU BRAKE ACT: 0
2021-04-25 13:34:00.573878 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:00.576294 MOTOR ANGLE: 356.9
2021-04-25 13:34:00.576294 MOTOR SPEED: -2470 RPM
2021-04-25 13:34:00.576294 ELEC OUTPUT FREQ: -411.8
2021-04-25 13:34:00.576294 DELTA RESOLVER FILT: 697
2021-04-25 13:34:00.577668 PHASE A CURRENT: 72.3 A
2021-04-25 13:34:00.577668 PHASE B CURRENT: -43.8 A
2021-04-25 13:34:00.577668 PHASE C CURRENT: -28.2 A
2021-04-25 13:34:00.577668 DC BUS CURRENT: 20.8 A
2021-04-25 13:34:00.682996 DC BUS VOLTAGE: 291.8 V
2021-04-25 13:34:00.682996 OUTPUT VOLTAGE: 69.8 V
2021-04-25 13:34:00.682996 PHASE AB VOLTAGE: 19.2 V
2021-04-25 13:34:00.682996 PHASE BC VOLTAGE: 67.0 V
2021-04-25 13:34:00.753065 MOTOR ANGLE: 311.7
2021-04-25 13:34:00.753065 MOTOR SPEED: -2601 RPM
2021-04-25 13:34:00.753065 ELEC OUTPUT FREQ: -433.5
2021-04-25 13:34:00.753065 DELTA RESOLVER FILT: 695
2021-04-25 13:34:00.754810 PHASE A CURRENT: 49.5 A
2021-04-25 13:34:00.754810 PHASE B CURRENT: -86.0 A
2021-04-25 13:34:00.754810 PHASE C CURRENT: 34.7 A
2021-04-25 13:34:00.754810 DC BUS CURRENT: 26.5 A
2021-04-25 13:34:00.756372 DC BUS VOLTAGE: 291.6 V
2021-04-25 13:34:00.756372 OUTPUT VOLTAGE: 72.8 V
2021-04-25 13:34:00.756372 PHASE AB VOLTAGE: 20.8 V
2021-04-25 13:34:00.756372 PHASE BC VOLTAGE: 69.7 V
2021-04-25 13:34:00.757841 COMMANDED TORQUE: 25.2 Nm
2021-04-25 13:34:00.757841 TORQUE FEEDBACK: 33.4 Nm
2021-04-25 13:34:00.757841 RMS UPTIME: 56 s
2021-04-25 13:34:00.759273 REQUESTED TORQUE: 25.3 Nm
2021-04-25 13:34:00.760944 MCU PEDAL ACCEL 1: 2146
2021-04-25 13:34:00.760944 MCU PEDAL ACCEL 2: 1935
2021-04-25 13:34:00.760944 MCU PEDAL BRAKE: 422
2021-04-25 13:34:00.760944 MCU IMPLAUS ACCEL: 0
2021-04-25 13:34:00.760944 MCU IMPLAUS BRAKE: 0
2021-04-25 13:34:00.760944 MCU BRAKE ACT: 1
2021-04-25 13:34:00.760944 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:00.762425 TCU WHEEL RPM REAR LEFT: 55.43 RPM
2021-04-25 13:34:00.762425 TCU WHEEL RPM REAR RIGHT: 55.43 RPM
2021-04-25 13:34:00.763898 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:34:00.763898 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:34:01.088977 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:34:01.156349 MOTOR ANGLE: 160.0
2021-04-25 13:34:01.156349 MOTOR SPEED: -2533 RPM
2021-04-25 13:34:01.156349 ELEC OUTPUT FREQ: -422.2
2021-04-25 13:34:01.156349 DELTA RESOLVER FILT: 697
2021-04-25 13:34:01.158043 PHASE A CURRENT: -52.1 A
2021-04-25 13:34:01.158043 PHASE B CURRENT: 49.2 A
2021-04-25 13:34:01.158043 PHASE C CURRENT: 6.0 A
2021-04-25 13:34:01.158043 DC BUS CURRENT: 17.7 A
2021-04-25 13:34:01.159686 DC BUS VOLTAGE: 292.7 V
2021-04-25 13:34:01.159686 OUTPUT VOLTAGE: 71.3 V
2021-04-25 13:34:01.159686 PHASE AB VOLTAGE: 17.7 V
2021-04-25 13:34:01.159686 PHASE BC VOLTAGE: 69.0 V
2021-04-25 13:34:01.162742 ECU CURRENT: 0.2 A
2021-04-25 13:34:01.162742 COOLING CURRENT: 0.32 A
2021-04-25 13:34:01.164134 COMMANDED TORQUE: 22.3 Nm
2021-04-25 13:34:01.164134 TORQUE FEEDBACK: 21.6 Nm
2021-04-25 13:34:01.164134 RMS UPTIME: 56 s
2021-04-25 13:34:01.165584 REQUESTED TORQUE: 22.4 Nm
2021-04-25 13:34:01.167006 MCU PEDAL ACCEL 1: 2124
2021-04-25 13:34:01.167006 MCU PEDAL ACCEL 2: 1960
2021-04-25 13:34:01.167006 MCU PEDAL BRAKE: 423
2021-04-25 13:34:01.167006 MCU IMPLAUS ACCEL: 0
2021-04-25 13:34:01.167006 MCU IMPLAUS BRAKE: 0
2021-04-25 13:34:01.167006 MCU BRAKE ACT: 1
2021-04-25 13:34:01.167006 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:01.227989 TCU WHEEL RPM REAR LEFT: 55.69 RPM
2021-04-25 13:34:01.227989 TCU WHEEL RPM REAR RIGHT: 55.69 RPM
2021-04-25 13:34:01.229514 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:34:01.229514 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:34:01.230797 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:34:01.233059 MOTOR ANGLE: 284.9
2021-04-25 13:34:01.233059 MOTOR SPEED: -2474 RPM
2021-04-25 13:34:01.233059 ELEC OUTPUT FREQ: -412.3
2021-04-25 13:34:01.233059 DELTA RESOLVER FILT: 699
2021-04-25 13:34:01.234333 PHASE A CURRENT: -54.7 A
2021-04-25 13:34:01.234333 PHASE B CURRENT: 18.5 A
2021-04-25 13:34:01.234333 PHASE C CURRENT: 36.1 A
2021-04-25 13:34:01.234333 DC BUS CURRENT: 16.4 A
2021-04-25 13:34:01.235609 DC BUS VOLTAGE: 292.5 V
2021-04-25 13:34:01.235609 OUTPUT VOLTAGE: 70.7 V
2021-04-25 13:34:01.235609 PHASE AB VOLTAGE: 18.6 V
2021-04-25 13:34:01.235609 PHASE BC VOLTAGE: 68.1 V
2021-04-25 13:34:01.236893 MOTOR ANGLE: 302.7
2021-04-25 13:34:01.236893 MOTOR SPEED: -2465 RPM
2021-04-25 13:34:01.236893 ELEC OUTPUT FREQ: -410.9
2021-04-25 13:34:01.236893 DELTA RESOLVER FILT: 703
2021-04-25 13:34:01.238162 PHASE A CURRENT: 32.2 A
2021-04-25 13:34:01.238162 PHASE B CURRENT: -58.2 A
2021-04-25 13:34:01.238162 PHASE C CURRENT: 23.5 A
2021-04-25 13:34:01.238162 DC BUS CURRENT: 16.6 A
2021-04-25 13:34:01.239550 DC BUS VOLTAGE: 292.8 V
2021-04-25 13:34:01.239550 OUTPUT VOLTAGE: 70.1 V
2021-04-25 13:34:01.239550 PHASE AB VOLTAGE: 18.3 V
2021-04-25 13:34:01.239550 PHASE BC VOLTAGE: 67.7 V
2021-04-25 13:34:01.300283 COMMANDED TORQUE: 25.6 Nm
2021-04-25 13:34:01.300283 TORQUE FEEDBACK: 21.7 Nm
2021-04-25 13:34:01.300283 RMS UPTIME: 56 s
2021-04-25 13:34:01.301551 REQUESTED TORQUE: 25.7 Nm
2021-04-25 13:34:01.302778 MCU PEDAL ACCEL 1: 2162
2021-04-25 13:34:01.302778 MCU PEDAL ACCEL 2: 1920
2021-04-25 13:34:01.302778 MCU PEDAL BRAKE: 424
2021-04-25 13:34:01.302778 MCU IMPLAUS ACCEL: 0
2021-04-25 13:34:01.302778 MCU IMPLAUS BRAKE: 0
2021-04-25 13:34:01.302778 MCU BRAKE ACT: 1
2021-04-25 13:34:01.302778 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:01.304076 TCU WHEEL RPM REAR LEFT: 58.08 RPM
2021-04-25 13:34:01.304076 TCU WHEEL RPM REAR RIGHT: 58.08 RPM
2021-04-25 13:34:01.305327 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:34:01.305327 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:34:01.306558 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:34:01.309020 MOTOR ANGLE: 266.6
2021-04-25 13:34:01.309020 MOTOR SPEED: -2440 RPM
2021-04-25 13:34:01.309020 ELEC OUTPUT FREQ: -406.8
2021-04-25 13:34:01.309020 DELTA RESOLVER FILT: 702
2021-04-25 13:34:01.310382 PHASE A CURRENT: -6.7 A
2021-04-25 13:34:01.310382 PHASE B CURRENT: -44.7 A
2021-04-25 13:34:01.310382 PHASE C CURRENT: 52.5 A
2021-04-25 13:34:01.310382 DC BUS CURRENT: 16.6 A
2021-04-25 13:34:01.698571 DC BUS VOLTAGE: 293.3 V
2021-04-25 13:34:01.698571 OUTPUT VOLTAGE: 69.8 V
2021-04-25 13:34:01.698571 PHASE AB VOLTAGE: 18.5 V
2021-04-25 13:34:01.698571 PHASE BC VOLTAGE: 67.3 V
2021-04-25 13:34:01.781579 MOTOR ANGLE: 96.0
2021-04-25 13:34:01.781579 MOTOR SPEED: -2424 RPM
2021-04-25 13:34:01.781579 ELEC OUTPUT FREQ: -404.0
2021-04-25 13:34:01.781579 DELTA RESOLVER FILT: 697
2021-04-25 13:34:01.783250 PHASE A CURRENT: -7.9 A
2021-04-25 13:34:01.783250 PHASE B CURRENT: 55.7 A
2021-04-25 13:34:01.783250 PHASE C CURRENT: -45.5 A
2021-04-25 13:34:01.783250 DC BUS CURRENT: 18.5 A
2021-04-25 13:34:01.784766 DC BUS VOLTAGE: 292.8 V
2021-04-25 13:34:01.784766 OUTPUT VOLTAGE: 69.8 V
2021-04-25 13:34:01.784766 PHASE AB VOLTAGE: 17.3 V
2021-04-25 13:34:01.784766 PHASE BC VOLTAGE: 67.6 V
2021-04-25 13:34:01.787553 MOTOR ANGLE: 316.5
2021-04-25 13:34:01.787553 MOTOR SPEED: -2432 RPM
2021-04-25 13:34:01.787553 ELEC OUTPUT FREQ: -405.4
2021-04-25 13:34:01.787553 DELTA RESOLVER FILT: 694
2021-04-25 13:34:01.789094 PHASE A CURRENT: 51.2 A
2021-04-25 13:34:01.789094 PHASE B CURRENT: -67.6 A
2021-04-25 13:34:01.789094 PHASE C CURRENT: 15.0 A
2021-04-25 13:34:01.789094 DC BUS CURRENT: 20.6 A
2021-04-25 13:34:01.790602 DC BUS VOLTAGE: 292.1 V
2021-04-25 13:34:01.790602 OUTPUT VOLTAGE: 69.8 V
2021-04-25 13:34:01.790602 PHASE AB VOLTAGE: 16.8 V
2021-04-25 13:34:01.790602 PHASE BC VOLTAGE: 67.7 V
2021-04-25 13:34:01.792204 COMMANDED TORQUE: 27.2 Nm
2021-04-25 13:34:01.792204 TORQUE FEEDBACK: 27.5 Nm
2021-04-25 13:34:01.792204 RMS UPTIME: 56 s
2021-04-25 13:34:01.793919 BMS VOLTAGE AVERAGE: 4.0185 V
2021-04-25 13:34:01.793919 BMS VOLTAGE LOW: 4.0054 V
2021-04-25 13:34:01.793919 BMS VOLTAGE HIGH: 4.0422 V
2021-04-25 13:34:01.793919 BMS VOLTAGE TOTAL: 289.33 V
2021-04-25 13:34:01.795560 BMS STATE: 1
2021-04-25 13:34:01.795560 BMS ERROR FLAGS: 0x00
2021-04-25 13:34:01.795560 BMS CURRENT: -22.77 A
2021-04-25 13:34:01.797065 BMS TOTAL CHARGE: 84394.3167 C
2021-04-25 13:34:01.797065 BMS TOTAL DISCHARGE: 27927.0401 C
2021-04-25 13:34:01.798558 REQUESTED TORQUE: 27.3 Nm
2021-04-25 13:34:01.800188 MCU PEDAL ACCEL 1: 2163
2021-04-25 13:34:01.800188 MCU PEDAL ACCEL 2: 1916
2021-04-25 13:34:01.800188 MCU PEDAL BRAKE: 424
2021-04-25 13:34:01.800188 MCU IMPLAUS ACCEL: 0
2021-04-25 13:34:01.800188 MCU IMPLAUS BRAKE: 0
2021-04-25 13:34:01.800188 MCU BRAKE ACT: 1
2021-04-25 13:34:01.800188 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:01.801865 TCU WHEEL RPM REAR LEFT: 53.67 RPM
2021-04-25 13:34:01.801865 TCU WHEEL RPM REAR RIGHT: 53.67 RPM
2021-04-25 13:34:01.803574 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:34:01.803574 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:34:01.805348 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:34:01.807995 ECU CURRENT: 654.36 A
2021-04-25 13:34:01.807995 COOLING CURRENT: 0.05 A
2021-04-25 13:34:01.809515 DC BUS VOLTAGE: 293.1 V
2021-04-25 13:34:01.809515 OUTPUT VOLTAGE: 68.2 V
2021-04-25 13:34:01.809515 PHASE AB VOLTAGE: 16.2 V
2021-04-25 13:34:01.809515 PHASE BC VOLTAGE: 66.2 V
2021-04-25 13:34:01.963997 MOTOR ANGLE: 145.1
2021-04-25 13:34:01.963997 MOTOR SPEED: -2358 RPM
2021-04-25 13:34:01.963997 ELEC OUTPUT FREQ: -393.1
2021-04-25 13:34:01.963997 DELTA RESOLVER FILT: 695
2021-04-25 13:34:01.965594 PHASE A CURRENT: -47.1 A
2021-04-25 13:34:01.965594 PHASE B CURRENT: 53.1 A
2021-04-25 13:34:01.965594 PHASE C CURRENT: -2.7 A
2021-04-25 13:34:01.965594 DC BUS CURRENT: 16.4 A
2021-04-25 13:34:01.967011 TCU WHEEL RPM REAR LEFT: 55.7 RPM
2021-04-25 13:34:01.967011 TCU WHEEL RPM REAR RIGHT: 55.7 RPM
2021-04-25 13:34:01.968502 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:34:01.968502 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:34:01.970008 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:34:01.972527 MOTOR ANGLE: 104.9
2021-04-25 13:34:01.972527 MOTOR SPEED: -2379 RPM
2021-04-25 13:34:01.972527 ELEC OUTPUT FREQ: -396.6
2021-04-25 13:34:01.972527 DELTA RESOLVER FILT: 692
2021-04-25 13:34:01.974032 PHASE A CURRENT: -26.9 A
2021-04-25 13:34:01.974032 PHASE B CURRENT: 60.1 A
2021-04-25 13:34:01.974032 PHASE C CURRENT: -31.7 A
2021-04-25 13:34:01.974032 DC BUS CURRENT: 18.0 A
2021-04-25 13:34:02.313160 DC BUS VOLTAGE: 292.7 V
2021-04-25 13:34:02.313160 OUTPUT VOLTAGE: 69.0 V
2021-04-25 13:34:02.313160 PHASE AB VOLTAGE: 14.8 V
2021-04-25 13:34:02.313160 PHASE BC VOLTAGE: 67.4 V
2021-04-25 13:34:02.387328 COMMANDED TORQUE: 27.2 Nm
2021-04-25 13:34:02.387328 TORQUE FEEDBACK: 23.1 Nm
2021-04-25 13:34:02.387328 RMS UPTIME: 57 s
2021-04-25 13:34:02.388924 REQUESTED TORQUE: 27.2 Nm
2021-04-25 13:34:02.390344 MCU PEDAL ACCEL 1: 2162
2021-04-25 13:34:02.390344 MCU PEDAL ACCEL 2: 1919
2021-04-25 13:34:02.390344 MCU PEDAL BRAKE: 423
2021-04-25 13:34:02.390344 MCU IMPLAUS ACCEL: 0
2021-04-25 13:34:02.390344 MCU IMPLAUS BRAKE: 0
2021-04-25 13:34:02.390344 MCU BRAKE ACT: 1
2021-04-25 13:34:02.390344 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:02.392892 MOTOR ANGLE: 203.3
2021-04-25 13:34:02.392892 MOTOR SPEED: -2394 RPM
2021-04-25 13:34:02.392892 ELEC OUTPUT FREQ: -399.0
2021-04-25 13:34:02.392892 DELTA RESOLVER FILT: 693
2021-04-25 13:34:02.394336 PHASE A CURRENT: -72.0 A
2021-04-25 13:34:02.394336 PHASE B CURRENT: 14.4 A
2021-04-25 13:34:02.394336 PHASE C CURRENT: 60.2 A
2021-04-25 13:34:02.394336 DC BUS CURRENT: 22.9 A
2021-04-25 13:34:02.395779 DC BUS VOLTAGE: 292.1 V
2021-04-25 13:34:02.395779 OUTPUT VOLTAGE: 68.5 V
2021-04-25 13:34:02.395779 PHASE AB VOLTAGE: 15.6 V
2021-04-25 13:34:02.395779 PHASE BC VOLTAGE: 66.7 V
2021-04-25 13:34:02.397203 MOTOR ANGLE: 117.8
2021-04-25 13:34:02.397203 MOTOR SPEED: -2453 RPM
2021-04-25 13:34:02.397203 ELEC OUTPUT FREQ: -408.9
2021-04-25 13:34:02.397203 DELTA RESOLVER FILT: 694
2021-04-25 13:34:02.398783 PHASE A CURRENT: -32.2 A
2021-04-25 13:34:02.398783 PHASE B CURRENT: 59.2 A
2021-04-25 13:34:02.398783 PHASE C CURRENT: -22.1 A
2021-04-25 13:34:02.398783 DC BUS CURRENT: 16.6 A
2021-04-25 13:34:02.400233 BMS VOLTAGE AVERAGE: 4.0185 V
2021-04-25 13:34:02.400233 BMS VOLTAGE LOW: 4.0054 V
2021-04-25 13:34:02.400233 BMS VOLTAGE HIGH: 4.0422 V
2021-04-25 13:34:02.400233 BMS VOLTAGE TOTAL: 289.33 V
2021-04-25 13:34:02.401804 BMS STATE: 1
2021-04-25 13:34:02.401804 BMS ERROR FLAGS: 0x00
2021-04-25 13:34:02.401804 BMS CURRENT: -22.77 A
2021-04-25 13:34:02.403303 BMS TOTAL CHARGE: 84394.3167 C
2021-04-25 13:34:02.403303 BMS TOTAL DISCHARGE: 32991.1297 C
2021-04-25 13:34:02.404742 REQUESTED TORQUE: 26.9 Nm
2021-04-25 13:34:02.406160 MCU STATE: 255
2021-04-25 13:34:02.406160 MCU BMS FAULT: True
2021-04-25 13:34:02.406160 MCU IMD FAULT: True
2021-04-25 13:34:02.406160 MCU INVERTER POWER: ON
2021-04-25 13:34:02.406160 MCU SHUTDOWN ABOVE THRESH: BF
2021-04-25 13:34:02.406160 MCU TEMPERATURE: 12877
2021-04-25 13:34:02.406160 MCU GLV VOLTAGE: 30.73 V
2021-04-25 13:34:02.407779 MCU PEDAL ACCEL 1: 2160
2021-04-25 13:34:02.407779 MCU PEDAL ACCEL 2: 1921
2021-04-25 13:34:02.407779 MCU PEDAL BRAKE: 425
2021-04-25 13:34:02.407779 MCU IMPLAUS ACCEL: 0
2021-04-25 13:34:02.407779 MCU IMPLAUS BRAKE: 0
2021-04-25 13:34:02.407779 MCU BRAKE ACT: 1
2021-04-25 13:34:02.407779 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:02.409475 TCU WHEEL RPM REAR LEFT: 56.0 RPM
2021-04-25 13:34:02.409475 TCU WHEEL RPM REAR RIGHT: 56.0 RPM
2021-04-25 13:34:02.410911 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:34:02.410911 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:34:02.412360 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:34:02.458284 ECU CURRENT: 654.51 A
2021-04-25 13:34:02.458284 COOLING CURRENT: 653.95 A
2021-04-25 13:34:02.459859 MOTOR ANGLE: 324.6
2021-04-25 13:34:02.459859 MOTOR SPEED: -2446 RPM
2021-04-25 13:34:02.459859 ELEC OUTPUT FREQ: -407.7
2021-04-25 13:34:02.459859 DELTA RESOLVER FILT: 692
2021-04-25 13:34:02.461337 PHASE A CURRENT: 52.4 A
2021-04-25 13:34:02.461337 PHASE B CURRENT: -82.8 A
2021-04-25 13:34:02.461337 PHASE C CURRENT: 25.6 A
2021-04-25 13:34:02.461337 DC BUS CURRENT: 23.6 A
2021-04-25 13:34:02.462793 DC BUS VOLTAGE: 292.0 V
2021-04-25 13:34:02.462793 OUTPUT VOLTAGE: 69.4 V
2021-04-25 13:34:02.462793 PHASE AB VOLTAGE: 17.6 V
2021-04-25 13:34:02.462793 PHASE BC VOLTAGE: 67.1 V
2021-04-25 13:34:02.465333 MOTOR ANGLE: 114.0
2021-04-25 13:34:02.465333 MOTOR SPEED: -2464 RPM
2021-04-25 13:34:02.465333 ELEC OUTPUT FREQ: -410.7
2021-04-25 13:34:02.465333 DELTA RESOLVER FILT: 696
2021-04-25 13:34:02.466784 PHASE A CURRENT: -21.0 A
2021-04-25 13:34:02.466784 PHASE B CURRENT: 55.4 A
2021-04-25 13:34:02.466784 PHASE C CURRENT: -28.2 A
2021-04-25 13:34:02.466784 DC BUS CURRENT: 16.5 A
2021-04-25 13:34:02.468334 DC BUS VOLTAGE: 293.5 V
2021-04-25 13:34:02.468334 OUTPUT VOLTAGE: 70.6 V
2021-04-25 13:34:02.468334 PHASE AB VOLTAGE: 20.2 V
2021-04-25 13:34:02.468334 PHASE BC VOLTAGE: 67.6 V
2021-04-25 13:34:02.470164 COMMANDED TORQUE: 26.2 Nm
2021-04-25 13:34:02.470164 TORQUE FEEDBACK: 21.8 Nm
2021-04-25 13:34:02.470164 RMS UPTIME: 58 s
2021-04-25 13:34:02.471770 REQUESTED TORQUE: 26.2 Nm
2021-04-25 13:34:02.936982 MCU PEDAL ACCEL 1: 2154
2021-04-25 13:34:02.936982 MCU PEDAL ACCEL 2: 1927
2021-04-25 13:34:02.936982 MCU PEDAL BRAKE: 423
2021-04-25 13:34:02.936982 MCU IMPLAUS ACCEL: 1
2021-04-25 13:34:02.936982 MCU IMPLAUS BRAKE: 1
2021-04-25 13:34:02.936982 MCU BRAKE ACT: 0
2021-04-25 13:34:02.936982 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:03.006098 TCU WHEEL RPM REAR LEFT: 58.05 RPM
2021-04-25 13:34:03.006098 TCU WHEEL RPM REAR RIGHT: 58.05 RPM
2021-04-25 13:34:03.007870 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:34:03.007870 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:34:03.009353 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:34:03.011934 DC BUS VOLTAGE: 292.1 V
2021-04-25 13:34:03.011934 OUTPUT VOLTAGE: 71.9 V
2021-04-25 13:34:03.011934 PHASE AB VOLTAGE: 15.7 V
2021-04-25 13:34:03.011934 PHASE BC VOLTAGE: 70.2 V
2021-04-25 13:34:03.014613 MOTOR ANGLE: 318.1
2021-04-25 13:34:03.014613 MOTOR SPEED: -2565 RPM
2021-04-25 13:34:03.014613 ELEC OUTPUT FREQ: -427.5
2021-04-25 13:34:03.014613 DELTA RESOLVER FILT: 692
2021-04-25 13:34:03.016089 PHASE A CURRENT: 48.0 A
2021-04-25 13:34:03.016089 PHASE B CURRENT: -63.5 A
2021-04-25 13:34:03.016089 PHASE C CURRENT: 17.1 A
2021-04-25 13:34:03.016089 DC BUS CURRENT: 19.7 A
2021-04-25 13:34:03.017547 REQUESTED TORQUE: 26.1 Nm
2021-04-25 13:34:03.019118 MCU PEDAL ACCEL 1: 2152
2021-04-25 13:34:03.019118 MCU PEDAL ACCEL 2: 1927
2021-04-25 13:34:03.019118 MCU PEDAL BRAKE: 423
2021-04-25 13:34:03.019118 MCU IMPLAUS ACCEL: 1
2021-04-25 13:34:03.019118 MCU IMPLAUS BRAKE: 1
2021-04-25 13:34:03.019118 MCU BRAKE ACT: 0
2021-04-25 13:34:03.019118 MCU TORQUE MAP MODE: 1
2021-04-25 13:34:03.020627 TCU WHEEL RPM REAR LEFT: 58.22 RPM
2021-04-25 13:34:03.020627 TCU WHEEL RPM REAR RIGHT: 58.22 RPM
2021-04-25 13:34:03.022058 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:34:03.022058 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:34:03.023662 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:34:03.026200 MOTOR ANGLE: 288.0
2021-04-25 13:34:03.026200 MOTOR SPEED: -2540 RPM
2021-04-25 13:34:03.026200 ELEC OUTPUT FREQ: -423.4
2021-04-25 13:34:03.026200 DELTA RESOLVER FILT: 688
2021-04-25 13:34:03.027723 PHASE A CURRENT: 27.2 A
2021-04-25 13:34:03.027723 PHASE B CURRENT: -69.6 A
2021-04-25 13:34:03.027723 PHASE C CURRENT: 40.8 A
2021-04-25 13:34:03.027723 DC BUS CURRENT: 22.1 A
